Entity,Code,Day,p_proj_all_ages
Latvia,LVA,2021-08-01,13.25
Latvia,LVA,2021-08-08,13.67
Latvia,LVA,2021-08-15,5.89
Latvia,LVA,2021-08-22,14.16
Latvia,LVA,2021-08-29,3.29
Latvia,LVA,2021-09-05,13.54
Latvia,LVA,2021-09-12,29.66
Latvia,LVA,2021-09-19,13.65
Latvia,LVA,2021-09-26,25.91
Latvia,LVA,2021-10-03,25.67
Latvia,LVA,2021-10-10,25.99
Latvia,LVA,2021-10-17,51.85
Latvia,LVA,2021-10-24,75.26
Latvia,LVA,2021-10-31,79.74
Latvia,LVA,2021-11-07,74.97
Latvia,LVA,2021-11-14,78.14
Latvia,LVA,2021-11-21,61.97
Latvia,LVA,2021-11-28,37.6
Latvia,LVA,2021-12-05,29.17
Latvia,LVA,2021-12-12,29.46
Latvia,LVA,2021-12-19,21.3
Latvia,LVA,2021-12-26,15.34
Latvia,LVA,2022-01-02,22.35
Latvia,LVA,2022-01-09,13.94
Latvia,LVA,2022-01-16,11.9
Latvia,LVA,2022-01-23,5.31
Latvia,LVA,2022-01-30,-2.31
Latvia,LVA,2022-02-06,12.65
Latvia,LVA,2022-02-13,17.13
Latvia,LVA,2022-02-20,22.2
Latvia,LVA,2022-02-27,9.32
Latvia,LVA,2022-03-06,13.36
Latvia,LVA,2022-03-13,6.95
Latvia,LVA,2022-03-20,18.92
Latvia,LVA,2022-03-27,12.48
Latvia,LVA,2022-04-03,4.4
Lithuania,LTU,2020-02-16,-2.33
Lithuania,LTU,2020-02-23,-16.66
Lithuania,LTU,2020-03-01,-1.19
Lithuania,LTU,2020-03-08,-2.58
Lithuania,LTU,2020-03-15,0.19
Lithuania,LTU,2020-03-22,6.28
Lithuania,LTU,2020-03-29,10.49
Lithuania,LTU,2020-04-05,3.65
Lithuania,LTU,2020-04-12,8.35
Lithuania,LTU,2020-04-19,6.33
Lithuania,LTU,2020-04-26,9.88
Lithuania,LTU,2020-05-03,9.68
Lithuania,LTU,2020-05-10,0.29
Lithuania,LTU,2020-05-17,6.49
Lithuania,LTU,2020-05-24,-1.85
Lithuania,LTU,2020-05-31,6.05
Lithuania,LTU,2020-06-07,5.89
Lithuania,LTU,2020-06-14,23.55
Lithuania,LTU,2020-06-21,14.65
Lithuania,LTU,2020-06-28,19.07
Lithuania,LTU,2020-07-05,6.21
Lithuania,LTU,2020-07-12,7.48
Lithuania,LTU,2020-07-19,16.34
Lithuania,LTU,2020-07-26,9.54
Lithuania,LTU,2020-08-02,11.49
Lithuania,LTU,2020-08-09,8.18
Lithuania,LTU,2020-08-16,14.86
Lithuania,LTU,2020-08-23,21.25
Lithuania,LTU,2020-08-30,10.4
Lithuania,LTU,2020-09-06,7.05
Lithuania,LTU,2020-09-13,20.44
Lithuania,LTU,2020-09-20,11.32
Lithuania,LTU,2020-09-27,17.28
Lithuania,LTU,2020-10-04,8.0
Lithuania,LTU,2020-10-11,14.02
Lithuania,LTU,2020-10-18,14.54
Lithuania,LTU,2020-10-25,16.76
Lithuania,LTU,2020-11-01,20.98
Lithuania,LTU,2020-11-08,26.75
Lithuania,LTU,2020-11-15,36.02
Lithuania,LTU,2020-11-22,57.34
Lithuania,LTU,2020-11-29,58.0
Lithuania,LTU,2020-12-06,71.35
Lithuania,LTU,2020-12-13,75.06
Lithuania,LTU,2020-12-20,86.61
Lithuania,LTU,2020-12-27,80.12
Lithuania,LTU,2021-01-03,73.4
Lithuania,LTU,2021-01-10,50.17
Lithuania,LTU,2021-01-17,47.59
Lithuania,LTU,2021-01-24,27.91
Lithuania,LTU,2021-01-31,28.53
Lithuania,LTU,2021-02-07,14.9
Lithuania,LTU,2021-02-14,17.75
Lithuania,LTU,2021-02-21,14.86
Lithuania,LTU,2021-02-28,-5.8
Lithuania,LTU,2021-03-07,9.03
Lithuania,LTU,2021-03-14,15.5
Lithuania,LTU,2021-03-21,9.2
Lithuania,LTU,2021-03-28,12.36
Lithuania,LTU,2021-04-04,6.71
Lithuania,LTU,2021-04-11,22.45
Lithuania,LTU,2021-04-18,16.12
Lithuania,LTU,2021-04-25,20.62
Lithuania,LTU,2021-05-02,17.69
Lithuania,LTU,2021-05-09,28.59
Lithuania,LTU,2021-05-16,23.91
Lithuania,LTU,2021-05-23,24.5
Lithuania,LTU,2021-05-30,14.67
Lithuania,LTU,2021-06-06,21.19
Lithuania,LTU,2021-06-13,20.34
Lithuania,LTU,2021-06-20,24.13
Lithuania,LTU,2021-06-27,41.75
Lithuania,LTU,2021-07-04,3.29
Lithuania,LTU,2021-07-11,30.39
Lithuania,LTU,2021-07-18,38.38
Lithuania,LTU,2021-07-25,9.26
Lithuania,LTU,2021-08-01,11.39
Lithuania,LTU,2021-08-08,14.15
Lithuania,LTU,2021-08-15,20.29
Lithuania,LTU,2021-08-22,26.91
Lithuania,LTU,2021-08-29,28.65
Lithuania,LTU,2021-09-05,21.02
Lithuania,LTU,2021-09-12,41.34
Lithuania,LTU,2021-09-19,55.44
Lithuania,LTU,2021-09-26,54.03
Lithuania,LTU,2021-10-03,55.4
Lithuania,LTU,2021-10-10,49.95
Lithuania,LTU,2021-10-17,60.74
Lithuania,LTU,2021-10-24,52.26
Lithuania,LTU,2021-10-31,56.85
Lithuania,LTU,2021-11-07,52.23
Lithuania,LTU,2021-11-14,52.69
Lithuania,LTU,2021-11-21,42.27
Lithuania,LTU,2021-11-28,45.49
Lithuania,LTU,2021-12-05,40.55
Lithuania,LTU,2021-12-12,36.59
Lithuania,LTU,2021-12-19,46.57
Lithuania,LTU,2021-12-26,49.58
Lithuania,LTU,2022-01-02,29.6
Lithuania,LTU,2022-01-09,22.06
Lithuania,LTU,2022-01-16,18.54
Lithuania,LTU,2022-01-23,15.69
Lithuania,LTU,2022-01-30,10.3
Lithuania,LTU,2022-02-06,6.52
Lithuania,LTU,2022-02-13,26.37
Lithuania,LTU,2022-02-20,23.18
Lithuania,LTU,2022-02-27,16.0
Lithuania,LTU,2022-03-06,13.53
Lithuania,LTU,2022-03-13,17.78
Lithuania,LTU,2022-03-20,20.47
Lithuania,LTU,2022-03-27,22.41
Lithuania,LTU,2022-04-03,18.88
Luxembourg,LUX,2020-02-16,-32.04
Luxembourg,LUX,2020-02-23,-11.64
Luxembourg,LUX,2020-03-01,-20.77
Luxembourg,LUX,2020-03-08,-14.66
Luxembourg,LUX,2020-03-15,-0.46
Luxembourg,LUX,2020-03-22,-5.23
Luxembourg,LUX,2020-03-29,22.83
Luxembourg,LUX,2020-04-05,1.79
Luxembourg,LUX,2020-04-12,49.87
Luxembourg,LUX,2020-04-19,3.77
Luxembourg,LUX,2020-04-26,3.75
Luxembourg,LUX,2020-05-03,-11.08
Luxembourg,LUX,2020-05-10,14.17
Luxembourg,LUX,2020-05-17,3.63
Luxembourg,LUX,2020-05-24,-6.33
Luxembourg,LUX,2020-05-31,2.67
Luxembourg,LUX,2020-06-07,-8.29
Luxembourg,LUX,2020-06-14,-12.94
Luxembourg,LUX,2020-06-21,7.73
Luxembourg,LUX,2020-06-28,-10.19
Luxembourg,LUX,2020-07-05,-13.58
Luxembourg,LUX,2020-07-12,-15.31
Luxembourg,LUX,2020-07-19,-6.41
Luxembourg,LUX,2020-07-26,-11.91
Luxembourg,LUX,2020-08-02,12.62
Luxembourg,LUX,2020-08-09,15.67
Luxembourg,LUX,2020-08-16,24.06
Luxembourg,LUX,2020-08-23,-1.37
Luxembourg,LUX,2020-08-30,-25.43
Luxembourg,LUX,2020-09-06,5.13
Luxembourg,LUX,2020-09-13,-8.29
Luxembourg,LUX,2020-09-20,18.85
Luxembourg,LUX,2020-09-27,-13.39
Luxembourg,LUX,2020-10-04,-1.2
Luxembourg,LUX,2020-10-11,-23.84
Luxembourg,LUX,2020-10-18,7.94
Luxembourg,LUX,2020-10-25,15.96
Luxembourg,LUX,2020-11-01,7.69
Luxembourg,LUX,2020-11-08,27.25
Luxembourg,LUX,2020-11-15,37.65
Luxembourg,LUX,2020-11-22,38.77
Luxembourg,LUX,2020-11-29,67.5
Luxembourg,LUX,2020-12-06,30.33
Luxembourg,LUX,2020-12-13,42.21
Luxembourg,LUX,2020-12-20,17.19
Luxembourg,LUX,2020-12-27,30.0
Luxembourg,LUX,2021-01-03,8.89
Luxembourg,LUX,2021-01-10,7.94
Luxembourg,LUX,2021-01-17,-8.11
Luxembourg,LUX,2021-01-24,-6.41
Luxembourg,LUX,2021-01-31,12.49
Luxembourg,LUX,2021-02-07,-11.34
Luxembourg,LUX,2021-02-14,-15.0
Luxembourg,LUX,2021-02-21,-12.3
Luxembourg,LUX,2021-02-28,-11.31
Luxembourg,LUX,2021-03-07,-9.76
Luxembourg,LUX,2021-03-14,3.92
Luxembourg,LUX,2021-03-21,29.9
Luxembourg,LUX,2021-03-28,-16.76
Luxembourg,LUX,2021-04-04,-18.0
Luxembourg,LUX,2021-04-11,-2.52
Luxembourg,LUX,2021-04-18,-7.94
Luxembourg,LUX,2021-04-25,-5.42
Luxembourg,LUX,2021-05-02,13.55
Luxembourg,LUX,2021-05-09,-0.63
Luxembourg,LUX,2021-05-16,-19.33
Luxembourg,LUX,2021-05-23,7.46
Luxembourg,LUX,2021-05-30,-19.14
Luxembourg,LUX,2021-06-06,-16.78
Luxembourg,LUX,2021-06-13,-1.84
Luxembourg,LUX,2021-06-20,3.28
Luxembourg,LUX,2021-06-27,-7.13
Luxembourg,LUX,2021-07-04,13.73
Luxembourg,LUX,2021-07-11,-5.91
Luxembourg,LUX,2021-07-18,-3.52
Luxembourg,LUX,2021-07-25,-16.15
Luxembourg,LUX,2021-08-01,-22.42
Luxembourg,LUX,2021-08-08,-9.31
Luxembourg,LUX,2021-08-15,-8.87
Luxembourg,LUX,2021-08-22,-22.89
Luxembourg,LUX,2021-08-29,-3.87
Luxembourg,LUX,2021-09-05,0.36
Luxembourg,LUX,2021-09-12,9.92
Luxembourg,LUX,2021-09-19,-11.66
Luxembourg,LUX,2021-09-26,-8.12
Luxembourg,LUX,2021-10-03,1.69
Luxembourg,LUX,2021-10-10,11.9
Luxembourg,LUX,2021-10-17,-27.57
Luxembourg,LUX,2021-10-24,-4.24
Luxembourg,LUX,2021-10-31,37.64
Luxembourg,LUX,2021-11-07,9.8
Luxembourg,LUX,2021-11-14,11.36
Luxembourg,LUX,2021-11-21,2.42
Luxembourg,LUX,2021-11-28,7.87
Luxembourg,LUX,2021-12-05,28.21
Luxembourg,LUX,2021-12-12,4.29
Luxembourg,LUX,2021-12-19,-1.66
Luxembourg,LUX,2021-12-26,19.13
Luxembourg,LUX,2022-01-02,32.75
Luxembourg,LUX,2022-01-09,1.55
Luxembourg,LUX,2022-01-16,-14.67
Luxembourg,LUX,2022-01-23,-15.55
Luxembourg,LUX,2022-01-30,-5.97
Luxembourg,LUX,2022-02-06,-15.81
Luxembourg,LUX,2022-02-13,-10.03
Luxembourg,LUX,2022-02-20,-8.33
Luxembourg,LUX,2022-02-27,8.89
Luxembourg,LUX,2022-03-06,-6.47
Luxembourg,LUX,2022-03-13,-20.32
Luxembourg,LUX,2022-03-20,-8.0
Luxembourg,LUX,2022-03-27,-12.23
Luxembourg,LUX,2022-04-03,-5.11
Malta,MLT,2020-02-16,-17.24
Malta,MLT,2020-02-23,-20.6
Malta,MLT,2020-03-01,-20.32
Malta,MLT,2020-03-08,-16.86
Malta,MLT,2020-03-15,15.68
Malta,MLT,2020-03-22,28.08
Malta,MLT,2020-03-29,11.57
Malta,MLT,2020-04-05,-2.34
Malta,MLT,2020-04-12,10.34
Malta,MLT,2020-04-19,29.17
Malta,MLT,2020-04-26,-13.37
Malta,MLT,2020-05-03,5.34
Malta,MLT,2020-05-10,1.14
Malta,MLT,2020-05-17,8.56
Malta,MLT,2020-05-24,-19.94
Malta,MLT,2020-05-31,-3.68
Malta,MLT,2020-06-07,3.5
Malta,MLT,2020-06-14,-16.18
Malta,MLT,2020-06-21,1.97
Malta,MLT,2020-06-28,-23.2
Malta,MLT,2020-07-05,10.25
Malta,MLT,2020-07-12,-0.31
Malta,MLT,2020-07-19,11.49
Malta,MLT,2020-07-26,-7.74
Malta,MLT,2020-08-02,2.94
Malta,MLT,2020-08-09,4.41
Malta,MLT,2020-08-16,25.4
Malta,MLT,2020-08-23,32.35
Malta,MLT,2020-08-30,12.31
Malta,MLT,2020-09-06,6.29
Malta,MLT,2020-09-13,-2.44
Malta,MLT,2020-09-20,8.84
Malta,MLT,2020-09-27,32.89
Malta,MLT,2020-10-04,36.36
Malta,MLT,2020-10-11,7.9
Malta,MLT,2020-10-18,-9.62
Malta,MLT,2020-10-25,2.76
Malta,MLT,2020-11-01,37.61
Malta,MLT,2020-11-08,36.08
Malta,MLT,2020-11-15,34.35
Malta,MLT,2020-11-22,29.68
Malta,MLT,2020-11-29,26.02
Malta,MLT,2020-12-06,47.95
Malta,MLT,2020-12-13,36.0
Malta,MLT,2020-12-20,47.06
Malta,MLT,2020-12-27,25.0
Malta,MLT,2021-01-03,-1.32
Malta,MLT,2021-01-10,-9.62
Malta,MLT,2021-01-17,-6.49
Malta,MLT,2021-01-24,11.85
Malta,MLT,2021-01-31,-1.17
Malta,MLT,2021-02-07,-2.91
Malta,MLT,2021-02-14,0.11
Malta,MLT,2021-02-21,24.01
Malta,MLT,2021-02-28,14.86
Malta,MLT,2021-03-07,22.31
Malta,MLT,2021-03-14,22.24
Malta,MLT,2021-03-21,18.24
Malta,MLT,2021-03-28,3.74
Malta,MLT,2021-04-04,3.63
Malta,MLT,2021-04-11,-15.92
Malta,MLT,2021-04-18,-4.5
Malta,MLT,2021-04-25,-11.8
Malta,MLT,2021-05-02,-12.59
Malta,MLT,2021-05-09,-3.98
Malta,MLT,2021-05-16,7.09
Malta,MLT,2021-05-23,11.77
Malta,MLT,2021-05-30,14.87
Malta,MLT,2021-06-06,-26.69
Malta,MLT,2021-06-13,-8.53
Malta,MLT,2021-06-20,-2.68
Malta,MLT,2021-06-27,-8.8
Malta,MLT,2021-07-04,43.51
Malta,MLT,2021-07-11,2.87
Malta,MLT,2021-07-18,18.09
Malta,MLT,2021-07-25,5.09
Malta,MLT,2021-08-01,-10.01
Malta,MLT,2021-08-08,39.17
Malta,MLT,2021-08-15,39.17
Malta,MLT,2021-08-22,14.37
Malta,MLT,2021-08-29,22.42
Malta,MLT,2021-09-05,4.95
Malta,MLT,2021-09-12,5.11
Malta,MLT,2021-09-19,8.47
Malta,MLT,2021-09-26,-17.36
Malta,MLT,2021-10-03,37.32
Malta,MLT,2021-10-10,4.27
Malta,MLT,2021-10-17,-20.0
Malta,MLT,2021-10-24,23.76
Malta,MLT,2021-10-31,-14.8
Malta,MLT,2021-11-07,7.3
Malta,MLT,2021-11-14,-1.39
Malta,MLT,2021-11-21,10.96
Malta,MLT,2021-11-28,15.33
Malta,MLT,2021-12-05,5.96
Malta,MLT,2021-12-12,3.08
Malta,MLT,2021-12-19,14.73
Malta,MLT,2021-12-26,42.48
Malta,MLT,2022-01-02,-0.97
Malta,MLT,2022-01-09,-7.18
Malta,MLT,2022-01-16,-1.62
Malta,MLT,2022-01-23,15.78
Malta,MLT,2022-01-30,26.44
Malta,MLT,2022-02-06,18.77
Malta,MLT,2022-02-13,20.42
Malta,MLT,2022-02-20,14.06
Malta,MLT,2022-02-27,-18.13
Malta,MLT,2022-03-06,15.68
Malta,MLT,2022-03-13,10.86
Malta,MLT,2022-03-20,2.34
Malta,MLT,2022-03-27,-5.33
Malta,MLT,2022-04-03,5.4
Netherlands,NLD,2020-02-16,-6.3
Netherlands,NLD,2020-02-23,-14.67
Netherlands,NLD,2020-03-01,-8.6
Netherlands,NLD,2020-03-08,-9.09
Netherlands,NLD,2020-03-15,-1.6
Netherlands,NLD,2020-03-22,14.88
Netherlands,NLD,2020-03-29,42.81
Netherlands,NLD,2020-04-05,70.02
Netherlands,NLD,2020-04-12,70.32
Netherlands,NLD,2020-04-19,48.0
Netherlands,NLD,2020-04-26,36.03
Netherlands,NLD,2020-05-03,20.39
Netherlands,NLD,2020-05-10,4.46
Netherlands,NLD,2020-05-17,-0.95
Netherlands,NLD,2020-05-24,-1.06
Netherlands,NLD,2020-05-31,-2.06
Netherlands,NLD,2020-06-07,-1.54
Netherlands,NLD,2020-06-14,-0.75
Netherlands,NLD,2020-06-21,0.03
Netherlands,NLD,2020-06-28,-2.96
Netherlands,NLD,2020-07-05,-6.37
Netherlands,NLD,2020-07-12,-3.46
Netherlands,NLD,2020-07-19,-7.62
Netherlands,NLD,2020-07-26,-3.4
Netherlands,NLD,2020-08-02,-0.46
Netherlands,NLD,2020-08-09,-2.39
Netherlands,NLD,2020-08-16,21.05
Netherlands,NLD,2020-08-23,6.59
Netherlands,NLD,2020-08-30,2.01
Netherlands,NLD,2020-09-06,1.73
Netherlands,NLD,2020-09-13,0.71
Netherlands,NLD,2020-09-20,0.55
Netherlands,NLD,2020-09-27,4.25
Netherlands,NLD,2020-10-04,7.3
Netherlands,NLD,2020-10-11,4.46
Netherlands,NLD,2020-10-18,13.63
Netherlands,NLD,2020-10-25,19.78
Netherlands,NLD,2020-11-01,28.43
Netherlands,NLD,2020-11-08,22.77
Netherlands,NLD,2020-11-15,22.24
Netherlands,NLD,2020-11-22,11.8
Netherlands,NLD,2020-11-29,14.22
Netherlands,NLD,2020-12-06,16.0
Netherlands,NLD,2020-12-13,14.58
Netherlands,NLD,2020-12-20,24.3
Netherlands,NLD,2020-12-27,25.26
Netherlands,NLD,2021-01-03,33.13
Netherlands,NLD,2021-01-10,22.31
Netherlands,NLD,2021-01-17,11.31
Netherlands,NLD,2021-01-24,13.79
Netherlands,NLD,2021-01-31,7.89
Netherlands,NLD,2021-02-07,7.03
Netherlands,NLD,2021-02-14,4.56
Netherlands,NLD,2021-02-21,2.66
Netherlands,NLD,2021-02-28,-8.28
Netherlands,NLD,2021-03-07,-9.1
Netherlands,NLD,2021-03-14,-5.82
Netherlands,NLD,2021-03-21,-7.67
Netherlands,NLD,2021-03-28,-3.98
Netherlands,NLD,2021-04-04,0.88
Netherlands,NLD,2021-04-11,4.89
Netherlands,NLD,2021-04-18,6.38
Netherlands,NLD,2021-04-25,7.03
Netherlands,NLD,2021-05-02,7.58
Netherlands,NLD,2021-05-09,6.04
Netherlands,NLD,2021-05-16,4.47
Netherlands,NLD,2021-05-23,5.65
Netherlands,NLD,2021-05-30,-0.75
Netherlands,NLD,2021-06-06,6.88
Netherlands,NLD,2021-06-13,4.85
Netherlands,NLD,2021-06-20,4.91
Netherlands,NLD,2021-06-27,-1.79
Netherlands,NLD,2021-07-04,0.91
Netherlands,NLD,2021-07-11,-0.25
Netherlands,NLD,2021-07-18,4.87
Netherlands,NLD,2021-07-25,0.46
Netherlands,NLD,2021-08-01,4.38
Netherlands,NLD,2021-08-08,9.35
Netherlands,NLD,2021-08-15,3.94
Netherlands,NLD,2021-08-22,8.23
Netherlands,NLD,2021-08-29,8.17
Netherlands,NLD,2021-09-05,5.63
Netherlands,NLD,2021-09-12,15.72
Netherlands,NLD,2021-09-19,6.18
Netherlands,NLD,2021-09-26,5.76
Netherlands,NLD,2021-10-03,9.72
Netherlands,NLD,2021-10-10,8.77
Netherlands,NLD,2021-10-17,4.95
Netherlands,NLD,2021-10-24,14.42
Netherlands,NLD,2021-10-31,16.62
Netherlands,NLD,2021-11-07,21.42
Netherlands,NLD,2021-11-14,28.41
Netherlands,NLD,2021-11-21,35.52
Netherlands,NLD,2021-11-28,39.29
Netherlands,NLD,2021-12-05,46.12
Netherlands,NLD,2021-12-12,42.46
Netherlands,NLD,2021-12-19,27.39
Netherlands,NLD,2021-12-26,18.94
Netherlands,NLD,2022-01-02,18.22
Netherlands,NLD,2022-01-09,0.52
Netherlands,NLD,2022-01-16,-9.42
Netherlands,NLD,2022-01-23,-6.7
Netherlands,NLD,2022-01-30,-7.75
Netherlands,NLD,2022-02-06,-4.54
Netherlands,NLD,2022-02-13,-4.86
Netherlands,NLD,2022-02-20,-2.46
Netherlands,NLD,2022-02-27,-4.8
Netherlands,NLD,2022-03-06,-6.06
Netherlands,NLD,2022-03-13,-2.39
Netherlands,NLD,2022-03-20,8.51
Netherlands,NLD,2022-03-27,13.51
Netherlands,NLD,2022-04-03,12.26
New Zealand,NZL,2020-02-16,4.36
New Zealand,NZL,2020-02-23,2.3
New Zealand,NZL,2020-03-01,-3.35
New Zealand,NZL,2020-03-08,-0.94
New Zealand,NZL,2020-03-15,-4.18
New Zealand,NZL,2020-03-22,-0.42
New Zealand,NZL,2020-03-29,-3.16
New Zealand,NZL,2020-04-05,-0.22
New Zealand,NZL,2020-04-12,4.13
New Zealand,NZL,2020-04-19,1.19
New Zealand,NZL,2020-04-26,-1.83
New Zealand,NZL,2020-05-03,-13.72
New Zealand,NZL,2020-05-10,-6.23
New Zealand,NZL,2020-05-17,-5.31
New Zealand,NZL,2020-05-24,-10.01
New Zealand,NZL,2020-05-31,-13.78
New Zealand,NZL,2020-06-07,-11.96
New Zealand,NZL,2020-06-14,-9.04
New Zealand,NZL,2020-06-21,-10.69
New Zealand,NZL,2020-06-28,-13.17
New Zealand,NZL,2020-07-05,-14.17
New Zealand,NZL,2020-07-12,-16.96
New Zealand,NZL,2020-07-19,-8.72
New Zealand,NZL,2020-07-26,-11.14
New Zealand,NZL,2020-08-02,-12.28
New Zealand,NZL,2020-08-09,-17.05
New Zealand,NZL,2020-08-16,-16.01
New Zealand,NZL,2020-08-23,-9.73
New Zealand,NZL,2020-08-30,-17.31
New Zealand,NZL,2020-09-06,-10.31
New Zealand,NZL,2020-09-13,-13.76
New Zealand,NZL,2020-09-20,-14.86
New Zealand,NZL,2020-09-27,-10.96
New Zealand,NZL,2020-10-04,-4.72
New Zealand,NZL,2020-10-11,-12.47
New Zealand,NZL,2020-10-18,-5.85
New Zealand,NZL,2020-10-25,5.26
New Zealand,NZL,2020-11-01,-11.27
New Zealand,NZL,2020-11-08,-2.98
New Zealand,NZL,2020-11-15,-6.54
New Zealand,NZL,2020-11-22,-5.79
New Zealand,NZL,2020-11-29,3.57
New Zealand,NZL,2020-12-06,4.36
New Zealand,NZL,2020-12-13,0.19
New Zealand,NZL,2020-12-20,7.79
New Zealand,NZL,2020-12-27,0.03
New Zealand,NZL,2021-01-03,8.03
New Zealand,NZL,2021-01-10,7.77
New Zealand,NZL,2021-01-17,-1.45
New Zealand,NZL,2021-01-24,4.83
New Zealand,NZL,2021-01-31,-5.45
New Zealand,NZL,2021-02-07,2.51
New Zealand,NZL,2021-02-14,4.47
New Zealand,NZL,2021-02-21,-2.53
New Zealand,NZL,2021-02-28,-2.75
New Zealand,NZL,2021-03-07,1.48
New Zealand,NZL,2021-03-14,-2.05
New Zealand,NZL,2021-03-21,-1.61
New Zealand,NZL,2021-03-28,0.36
New Zealand,NZL,2021-04-04,5.25
New Zealand,NZL,2021-04-11,-1.94
New Zealand,NZL,2021-04-18,-1.3
New Zealand,NZL,2021-04-25,-4.23
New Zealand,NZL,2021-05-02,4.42
New Zealand,NZL,2021-05-09,-0.95
New Zealand,NZL,2021-05-16,-6.71
New Zealand,NZL,2021-05-23,2.3
New Zealand,NZL,2021-05-30,-4.46
New Zealand,NZL,2021-06-06,-4.28
New Zealand,NZL,2021-06-13,-5.11
New Zealand,NZL,2021-06-20,2.66
New Zealand,NZL,2021-06-27,-9.29
New Zealand,NZL,2021-07-04,-9.1
New Zealand,NZL,2021-07-11,1.18
New Zealand,NZL,2021-07-18,0.78
New Zealand,NZL,2021-07-25,-2.5
New Zealand,NZL,2021-08-01,-3.16
New Zealand,NZL,2021-08-08,-0.47
New Zealand,NZL,2021-08-15,-0.04
New Zealand,NZL,2021-08-22,0.38
New Zealand,NZL,2021-08-29,-4.56
New Zealand,NZL,2021-09-05,-0.53
New Zealand,NZL,2021-09-12,-0.21
New Zealand,NZL,2021-09-19,-12.71
New Zealand,NZL,2021-09-26,-9.78
New Zealand,NZL,2021-10-03,-7.48
New Zealand,NZL,2021-10-10,-7.52
New Zealand,NZL,2021-10-17,-8.17
New Zealand,NZL,2021-10-24,1.76
New Zealand,NZL,2021-10-31,-4.3
New Zealand,NZL,2021-11-07,-3.32
New Zealand,NZL,2021-11-14,-0.08
New Zealand,NZL,2021-11-21,4.2
New Zealand,NZL,2021-11-28,-4.18
New Zealand,NZL,2021-12-05,-1.2
New Zealand,NZL,2021-12-12,6.0
New Zealand,NZL,2021-12-19,-7.49
New Zealand,NZL,2021-12-26,10.76
New Zealand,NZL,2022-01-02,-2.34
New Zealand,NZL,2022-01-09,6.81
New Zealand,NZL,2022-01-16,-6.64
New Zealand,NZL,2022-01-23,-1.06
New Zealand,NZL,2022-01-30,-0.58
New Zealand,NZL,2022-02-06,3.54
New Zealand,NZL,2022-02-13,7.69
New Zealand,NZL,2022-02-20,3.65
New Zealand,NZL,2022-02-27,-1.14
New Zealand,NZL,2022-03-06,6.73
New Zealand,NZL,2022-03-13,13.84
New Zealand,NZL,2022-03-20,18.76
New Zealand,NZL,2022-03-27,15.78
New Zealand,NZL,2022-04-03,14.38
Norway,NOR,2020-02-16,-2.13
Norway,NOR,2020-02-23,-6.19
Norway,NOR,2020-03-01,-4.61
Norway,NOR,2020-03-08,-7.89
Norway,NOR,2020-03-15,-0.02
Norway,NOR,2020-03-22,-0.74
Norway,NOR,2020-03-29,9.46
Norway,NOR,2020-04-05,4.08
Norway,NOR,2020-04-12,7.19
Norway,NOR,2020-04-19,6.69
Norway,NOR,2020-04-26,-0.26
Norway,NOR,2020-05-03,1.13
Norway,NOR,2020-05-10,0.9
Norway,NOR,2020-05-17,-5.2
Norway,NOR,2020-05-24,1.2
Norway,NOR,2020-05-31,-7.1
Norway,NOR,2020-06-07,-5.08
Norway,NOR,2020-06-14,1.3
Norway,NOR,2020-06-21,2.21
Norway,NOR,2020-06-28,-6.71
Norway,NOR,2020-07-05,-6.77
Norway,NOR,2020-07-12,-6.83
Norway,NOR,2020-07-19,4.4
Norway,NOR,2020-07-26,1.47
Norway,NOR,2020-08-02,7.74
Norway,NOR,2020-08-09,2.9
Norway,NOR,2020-08-16,3.64
Norway,NOR,2020-08-23,4.16
Norway,NOR,2020-08-30,-4.56
Norway,NOR,2020-09-06,-1.77
Norway,NOR,2020-09-13,11.11
Norway,NOR,2020-09-20,7.56
Norway,NOR,2020-09-27,0.76
Norway,NOR,2020-10-04,7.52
Norway,NOR,2020-10-11,-0.72
Norway,NOR,2020-10-18,-4.57
Norway,NOR,2020-10-25,4.74
Norway,NOR,2020-11-01,5.13
Norway,NOR,2020-11-08,1.73
Norway,NOR,2020-11-15,-0.18
Norway,NOR,2020-11-22,2.83
Norway,NOR,2020-11-29,-2.35
Norway,NOR,2020-12-06,-4.15
Norway,NOR,2020-12-13,2.26
Norway,NOR,2020-12-20,-1.41
Norway,NOR,2020-12-27,-5.05
Norway,NOR,2021-01-03,-3.91
Norway,NOR,2021-01-10,-9.87
Norway,NOR,2021-01-17,-5.27
Norway,NOR,2021-01-24,-5.07
Norway,NOR,2021-01-31,-3.57
Norway,NOR,2021-02-07,-11.29
Norway,NOR,2021-02-14,-5.65
Norway,NOR,2021-02-21,-12.04
Norway,NOR,2021-02-28,-12.62
Norway,NOR,2021-03-07,-19.53
Norway,NOR,2021-03-14,-8.89
Norway,NOR,2021-03-21,-4.7
Norway,NOR,2021-03-28,-5.73
Norway,NOR,2021-04-04,-7.68
Norway,NOR,2021-04-11,-2.27
Norway,NOR,2021-04-18,-4.25
Norway,NOR,2021-04-25,-1.5
Norway,NOR,2021-05-02,-0.22
Norway,NOR,2021-05-09,-5.98
Norway,NOR,2021-05-16,-3.55
Norway,NOR,2021-05-23,2.31
Norway,NOR,2021-05-30,-0.4
Norway,NOR,2021-06-06,1.92
Norway,NOR,2021-06-13,2.26
Norway,NOR,2021-06-20,-4.89
